px_code,trial,item,lifetime,tense,congruence,region,region_text,gaze,rpd,tt,first_fix,reg_in,reg_out,rt_ms,rating,bio,critical
P892,47,48,living,PP,+CON,verb+4,no doubt.,563,563,563,150,0,0,1981,7,Kim Kardashian is an American personality. She lives in Los Angeles.,"She has sold popular perfumes in the past, no doubt."
P892,49,8,living,PP,+CON,verb-1,He,146,146,146,146,1,0,2200,7,Jackie Chan is a Chinese actor. He lives in Hong Kong.,"He has appeared in numerous kung-fu movies in the past, supposedly."
P892,49,8,living,PP,+CON,verb,has appeared,173,472,326,173,0,1,2200,7,Jackie Chan is a Chinese actor. He lives in Hong Kong.,"He has appeared in numerous kung-fu movies in the past, supposedly."
P892,49,8,living,PP,+CON,verb+1,in numerous,281,281,281,281,0,0,2200,7,Jackie Chan is a Chinese actor. He lives in Hong Kong.,"He has appeared in numerous kung-fu movies in the past, supposedly."
P892,49,8,living,PP,+CON,verb+2,kung-fu movies,322,322,617,194,1,0,2200,7,Jackie Chan is a Chinese actor. He lives in Hong Kong.,"He has appeared in numerous kung-fu movies in the past, supposedly."
P892,49,8,living,PP,+CON,verb+3,in the past,187,187,387,187,1,0,2200,7,Jackie Chan is a Chinese actor. He lives in Hong Kong.,"He has appeared in numerous kung-fu movies in the past, supposedly."
P892,49,8,living,PP,+CON,verb+4,supposedly.,171,666,171,171,0,1,2200,7,Jackie Chan is a Chinese actor. He lives in Hong Kong.,"He has appeared in numerous kung-fu movies in the past, supposedly."
P892,52,57,dead,SF,-CON,verb-1,He,NA,NA,NA,0,0,0,1888,1,"Abraham Lincoln was an American politician. He died in Washington, D.C..","He will win important elections in the future, no doubt."
P892,52,57,dead,SF,-CON,verb,will win,263,263,263,263,1,0,1888,1,"Abraham Lincoln was an American politician. He died in Washington, D.C..","He will win important elections in the future, no doubt."
P892,52,57,dead,SF,-CON,verb+1,important,86,547,284,86,0,1,1888,1,"Abraham Lincoln was an American politician. He died in Washington, D.C..","He will win important elections in the future, no doubt."
P892,52,57,dead,SF,-CON,verb+2,elections,192,192,192,192,0,0,1888,1,"Abraham Lincoln was an American politician. He died in Washington, D.C..","He will win important elections in the future, no doubt."
P892,52,57,dead,SF,-CON,verb+3,in the future,333,333,333,333,0,0,1888,1,"Abraham Lincoln was an American politician. He died in Washington, D.C..","He will win important elections in the future, no doubt."
P892,52,57,dead,SF,-CON,verb+4,no doubt.,293,293,293,293,0,0,1888,1,"Abraham Lincoln was an American politician. He died in Washington, D.C..","He will win important elections in the future, no doubt."
P892,55,20,living,PP,+CON,verb-1,He,NA,NA,NA,0,0,0,1791,7,Noel Gallagher is a British singer. He lives in London.,"He has played in notable rock bands in the past, supposedly."
P892,55,20,living,PP,+CON,verb,has played,455,455,455,142,0,0,1791,7,Noel Gallagher is a British singer. He lives in London.,"He has played in notable rock bands in the past, supposedly."
P892,55,20,living,PP,+CON,verb+1,in notable,195,195,195,195,0,0,1791,7,Noel Gallagher is a British singer. He lives in London.,"He has played in notable rock bands in the past, supposedly."
P892,55,20,living,PP,+CON,verb+2,rock bands,237,237,237,237,0,0,1791,7,Noel Gallagher is a British singer. He lives in London.,"He has played in notable rock bands in the past, supposedly."
P892,55,20,living,PP,+CON,verb+3,in the past,298,298,298,298,0,0,1791,7,Noel Gallagher is a British singer. He lives in London.,"He has played in notable rock bands in the past, supposedly."
P892,55,20,living,PP,+CON,verb+4,supposedly.,425,425,425,425,0,0,1791,7,Noel Gallagher is a British singer. He lives in London.,"He has played in notable rock bands in the past, supposedly."
P892,57,42,living,SF,+CON,verb-1,He,NA,NA,NA,0,0,0,3297,7,George R.R. Martin is an American author. He lives in Santa Fe.,"He will sell well-received novels in the future, no doubt."
P892,57,42,living,SF,+CON,verb,will sell,492,492,1368,126,1,0,3297,7,George R.R. Martin is an American author. He lives in Santa Fe.,"He will sell well-received novels in the future, no doubt."
P892,57,42,living,SF,+CON,verb+1,well-received,371,1391,821,371,0,1,3297,7,George R.R. Martin is an American author. He lives in Santa Fe.,"He will sell well-received novels in the future, no doubt."
P892,57,42,living,SF,+CON,verb+2,novels,NA,NA,NA,0,0,0,3297,7,George R.R. Martin is an American author. He lives in Santa Fe.,"He will sell well-received novels in the future, no doubt."
P892,57,42,living,SF,+CON,verb+3,in the future,428,428,428,188,0,0,3297,7,George R.R. Martin is an American author. He lives in Santa Fe.,"He will sell well-received novels in the future, no doubt."
P892,57,42,living,SF,+CON,verb+4,no doubt.,281,587,281,281,0,1,3297,7,George R.R. Martin is an American author. He lives in Santa Fe.,"He will sell well-received novels in the future, no doubt."
P892,60,55,dead,PP,-CON,verb-1,She,NA,NA,NA,0,0,0,3080,7,Molly Sugden was a British actor. She died in Guildford.,"She has starred in numerous comedies in the past, no doubt."
P892,60,55,dead,PP,-CON,verb,has starred,581,581,581,146,0,0,3080,7,Molly Sugden was a British actor. She died in Guildford.,"She has starred in numerous comedies in the past, no doubt."
P892,60,55,dead,PP,-CON,verb+1,in numerous,391,391,1162,189,1,0,3080,7,Molly Sugden was a British actor. She died in Guildford.,"She has starred in numerous comedies in the past, no doubt."
P892,60,55,dead,PP,-CON,verb+2,comedies,167,167,666,167,1,0,3080,7,Molly Sugden was a British actor. She died in Guildford.,"She has starred in numerous comedies in the past, no doubt."
P892,60,55,dead,PP,-CON,verb+3,in the past,241,241,241,241,0,0,3080,7,Molly Sugden was a British actor. She died in Guildford.,"She has starred in numerous comedies in the past, no doubt."
P892,60,55,dead,PP,-CON,verb+4,no doubt.,125,1395,125,125,0,1,3080,7,Molly Sugden was a British actor. She died in Guildford.,"She has starred in numerous comedies in the past, no doubt."
P892,62,70,living,SF,+CON,verb-1,She,NA,NA,NA,0,0,0,3271,7,Ariana Grande is an American singer. She lives in New York.,"She will write popular hit songs in the future, apparently."
P892,62,70,living,SF,+CON,verb,will write,548,548,1053,149,1,0,3271,7,Ariana Grande is an American singer. She lives in New York.,"She will write popular hit songs in the future, apparently."
P892,62,70,living,SF,+CON,verb+1,popular,390,390,588,239,0,0,3271,7,Ariana Grande is an American singer. She lives in New York.,"She will write popular hit songs in the future, apparently."
P892,62,70,living,SF,+CON,verb+2,hit songs,166,166,479,166,0,0,3271,7,Ariana Grande is an American singer. She lives in New York.,"She will write popular hit songs in the future, apparently."
P892,62,70,living,SF,+CON,verb+3,in the future,749,1765,749,194,0,1,3271,7,Ariana Grande is an American singer. She lives in New York.,"She will write popular hit songs in the future, apparently."
P892,62,70,living,SF,+CON,verb+4,apparently.,NA,NA,NA,0,0,0,3271,7,Ariana Grande is an American singer. She lives in New York.,"She will write popular hit songs in the future, apparently."
P892,65,51,dead,PP,-CON,verb-1,He,NA,NA,NA,0,0,0,2453,7,Fred Astaire was an American actor. He died in Los Angeles.,"He has starred in critically acclaimed musicals in the past, no doubt."
P892,65,51,dead,PP,-CON,verb,has starred,316,316,316,136,0,0,2453,7,Fred Astaire was an American actor. He died in Los Angeles.,"He has starred in critically acclaimed musicals in the past, no doubt."
P892,65,51,dead,PP,-CON,verb+1,in critically acclaimed,542,542,542,344,0,0,2453,7,Fred Astaire was an American actor. He died in Los Angeles.,"He has starred in critically acclaimed musicals in the past, no doubt."
P892,65,51,dead,PP,-CON,verb+2,musicals,381,381,381,381,0,0,2453,7,Fred Astaire was an American actor. He died in Los Angeles.,"He has starred in critically acclaimed musicals in the past, no doubt."
P892,65,51,dead,PP,-CON,verb+3,in the past,395,395,696,395,1,0,2453,7,Fred Astaire was an American actor. He died in Los Angeles.,"He has starred in critically acclaimed musicals in the past, no doubt."
P892,65,51,dead,PP,-CON,verb+4,no doubt.,273,574,273,273,0,1,2453,7,Fred Astaire was an American actor. He died in Los Angeles.,"He has starred in critically acclaimed musicals in the past, no doubt."
P892,68,27,dead,PP,-CON,verb-1,He,NA,NA,NA,0,0,0,2907,6,Mahatma Gandhi was an Indian activist. He died in New Delhi.,"He has received important humanitarian awards in the past, so it's said."
P892,68,27,dead,PP,-CON,verb,has received,357,357,660,200,1,0,2907,6,Mahatma Gandhi was an Indian activist. He died in New Delhi.,"He has received important humanitarian awards in the past, so it's said."
P892,68,27,dead,PP,-CON,verb+1,important,339,891,588,179,0,1,2907,6,Mahatma Gandhi was an Indian activist. He died in New Delhi.,"He has received important humanitarian awards in the past, so it's said."
P892,68,27,dead,PP,-CON,verb+2,humanitarian awards,211,211,211,211,0,0,2907,6,Mahatma Gandhi was an Indian activist. He died in New Delhi.,"He has received important humanitarian awards in the past, so it's said."
P892,68,27,dead,PP,-CON,verb+3,in the past,373,373,373,165,0,0,2907,6,Mahatma Gandhi was an Indian activist. He died in New Delhi.,"He has received important humanitarian awards in the past, so it's said."
P892,68,27,dead,PP,-CON,verb+4,so it's said.,464,464,464,251,0,0,2907,6,Mahatma Gandhi was an Indian activist. He died in New Delhi.,"He has received important humanitarian awards in the past, so it's said."
P892,70,58,living,SF,+CON,verb-1,He,224,224,349,224,1,0,2620,7,Leonardo DiCaprio is an American actor. He lives in Los Angeles.,"He will win well-deserved Oscars in the future, no doubt."
P892,70,58,living,SF,+CON,verb,will win,168,168,626,168,1,0,2620,7,Leonardo DiCaprio is an American actor. He lives in Los Angeles.,"He will win well-deserved Oscars in the future, no doubt."
P892,70,58,living,SF,+CON,verb+1,well-deserved,287,1188,986,149,0,1,2620,7,Leonardo DiCaprio is an American actor. He lives in Los Angeles.,"He will win well-deserved Oscars in the future, no doubt."
P892,70,58,living,SF,+CON,verb+2,Oscars,NA,NA,NA,0,0,0,2620,7,Leonardo DiCaprio is an American actor. He lives in Los Angeles.,"He will win well-deserved Oscars in the future, no doubt."
P892,70,58,living,SF,+CON,verb+3,in the future,219,219,219,219,0,0,2620,7,Leonardo DiCaprio is an American actor. He lives in Los Angeles.,"He will win well-deserved Oscars in the future, no doubt."
P892,70,58,living,SF,+CON,verb+4,no doubt.,121,894,121,121,0,1,2620,7,Leonardo DiCaprio is an American actor. He lives in Los Angeles.,"He will win well-deserved Oscars in the future, no doubt."
P892,73,44,living,PP,+CON,verb-1,She,189,189,189,189,1,0,2349,6,Nicki Minaj is an American-Trinidadian singer. She lives in Los Angeles.,"She has sold critically acclaimed records in the past, no doubt."
P892,73,44,living,PP,+CON,verb,has sold,588,889,700,184,0,1,2349,6,Nicki Minaj is an American-Trinidadian singer. She lives in Los Angeles.,"She has sold critically acclaimed records in the past, no doubt."
P892,73,44,living,PP,+CON,verb+1,critically acclaimed,263,263,545,263,1,0,2349,6,Nicki Minaj is an American-Trinidadian singer. She lives in Los Angeles.,"She has sold critically acclaimed records in the past, no doubt."
P892,73,44,living,PP,+CON,verb+2,records,186,186,186,186,0,0,2349,6,Nicki Minaj is an American-Trinidadian singer. She lives in Los Angeles.,"She has sold critically acclaimed records in the past, no doubt."
P892,73,44,living,PP,+CON,verb+3,in the past,146,428,146,146,0,1,2349,6,Nicki Minaj is an American-Trinidadian singer. She lives in Los Angeles.,"She has sold critically acclaimed records in the past, no doubt."
P892,73,44,living,PP,+CON,verb+4,no doubt.,215,215,215,215,0,0,2349,6,Nicki Minaj is an American-Trinidadian singer. She lives in Los Angeles.,"She has sold critically acclaimed records in the past, no doubt."
P892,75,80,living,PP,+CON,verb-1,She,146,146,146,146,0,0,2203,7,Kate Middleton is a British royal. She lives in London.,"She has worked with important charities in the past, apparently."
P892,75,80,living,PP,+CON,verb,has worked,120,120,120,120,0,0,2203,7,Kate Middleton is a British royal. She lives in London.,"She has worked with important charities in the past, apparently."
P892,75,80,living,PP,+CON,verb+1,with important,406,406,736,172,1,0,2203,7,Kate Middleton is a British royal. She lives in London.,"She has worked with important charities in the past, apparently."
P892,75,80,living,PP,+CON,verb+2,charities,303,633,303,303,0,1,2203,7,Kate Middleton is a British royal. She lives in London.,"She has worked with important charities in the past, apparently."
P892,75,80,living,PP,+CON,verb+3,in the past,632,632,632,271,0,0,2203,7,Kate Middleton is a British royal. She lives in London.,"She has worked with important charities in the past, apparently."
P892,75,80,living,PP,+CON,verb+4,apparently.,NA,NA,NA,0,0,0,2203,7,Kate Middleton is a British royal. She lives in London.,"She has worked with important charities in the past, apparently."
P892,78,67,dead,PP,-CON,verb-1,He,NA,NA,NA,0,0,0,2473,7,Orson Welles was an American director. He died in Los Angeles.,"He has written well-known film scripts in the past, apparently."
P892,78,67,dead,PP,-CON,verb,has written,297,297,849,174,1,0,2473,7,Orson Welles was an American director. He died in Los Angeles.,"He has written well-known film scripts in the past, apparently."
P892,78,67,dead,PP,-CON,verb+1,well-known,197,197,543,197,0,0,2473,7,Orson Welles was an American director. He died in Los Angeles.,"He has written well-known film scripts in the past, apparently."
P892,78,67,dead,PP,-CON,verb+2,film scripts,322,322,322,216,0,0,2473,7,Orson Welles was an American director. He died in Los Angeles.,"He has written well-known film scripts in the past, apparently."
